"YQ4gaf src","FmcO7b","vWB2ve","T7nuU 2","WHxBId","gjvCCd"
"https://lh3.googleusercontent.com/a/ACg8ocJTV6MjGMk4NGoyotFFYIOwIt_eXHWeH93f86p_fmGExJcOyw=s128-w32-d-h32-cc-rp","Selina Dean","6 months ago","Amazing game well done devs for making such a fun beautiful game with such a cute adorable little robot so dam cute 🥰 and game is fantastic deserves award 🥇 I love these type of games we need more of these type of games get fed up with old graphics and silly shooting games Astro bot is the best game on ps 5 they need more games like Astro bot","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjW7IGRsKS-4jS42aqH8C_GcT-X1XLBFnHOoZnK-rFbMn8vMWtNrdA=s128-w32-d-h32-cc-rp","George willis","6 months ago","Great game we enjoy playing as a family or individually. The problem solving during game play is fun. My child is no a massive ps5 fan this game has really been a joy to watch them play. 5*","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXGa9FJvy_xmH0rc8uMFEi4kyvKxdKse8zr3YwFbDDdMzzAnKk=s128-w32-d-h32-cc-rp","Haunteddad 65","6 months ago","Such a amazing game! I HIGHLY recommend this game! If you loved the Playstation consoles over the years you definitely should play this! This is basically one big love letter to Playstation as a whole!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVGcGTODyjXKcGPE6kRV2GT_8DSHoqe9xeCxeFcOH_DJPb8cQOQ=s128-w32-d-h32-cc-rp","christian McCollum","6 months ago","This is the most fun game I had in years. Not only are the levels creative and fun, the game had a lot of care put into it. The only problem I had with Astro bot, I wish we had a bit more special levels like Jak and daxter or sly cooper or Rachet and clank.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWdlgsz40JshJ0wjZEbiGbPPTOll5y2DHz_grfByTz8KgV1v-8=s128-w32-d-h32-cc-rp","Austin Johnson","2 months ago","This game just ended up on my PS5 with a $50 charge. Apparently my 5 year old downloaded it by mistake. No big deal, just ask for a refund and move on. Nope. They refuse to refund. Thank god for credit card disputes. What a slimy way to do business. They make it look like you already have the game and once you click on it, it downloads automatically locking in the purchase. So easy that my 5 year old who doesn’t even play the PS5 was able to do it.","You and 5 other people found this helpful.","5 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjXACIiQjfbvYe3cLIoxGPqt_x6prn5riDxFKWHIoYDmpDZTjdA=s128-w32-d-h32-cc-rp","Andy Bolanos","6 months ago","Absolute masterpiece of a video game. It’s such a feel good game that’s extremely relaxing and fun to play. The devs put so much heart and soul into this game. Insanely adorable.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIYU_o_DTTwn6EQ_CNWTiR7SZ4Cgm56jo2UDJnv2tlCRfcdIw=s128-w32-d-h32-cc-rp","Haydn Bowman","6 months ago","All Imma say about this game is wow wow wow, the mechanics in this game is mad clever, and after about finishing a lvl or to, I was surprised to how good the game actually was tbf. So if u played Astro Playroom, I highly recommend u get Astro bot, u won’t be disappointed (hope not)","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocLJLJyILB5Of0RQLux3Kp5qJIC-fqPA6GMUvsejOOdxG7sc0Q=s128-w32-d-h32-cc-rp","Marie K","6 months ago","Cute and fun game. Not sure why some are giving it 1 star. I had a great time with this and it was a nice break from games like Elden Ring where the difficulty is insane lol","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUzzTQagBGMYqd6zt6NSx1l3KK0_DegXX2cBtMPEg31bACvQPnIWA=s128-w32-d-h32-cc-rp","Christian Orion","6 months ago","Best game that I've played in the last 10-years. Every moment has been pure joy and the gameplay is super tight and fun. I hope that they make more games like this.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXAd9zOIzELKuu4BHALIzDBuCE_TgZQcrhnkeF4RJIFKmBXim7O=s128-w32-d-h32-cc-rp","Souheib Tom","6 months ago","Best Game Of this Year.When Astro Playroom was Free On The Ps5 ,I thinking that this is a Demo For The Dualsense Controller But When I Finished The Game I was Just Very Happy That This Game Is A Ps5 Exclusive Then Playstation Dropped A Trailer After 4 Years That Asyro Is Coming Back on September 6th It was Very Joyful Game I Recommend You Guys To Play The Game","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocJouzOnf3PcOppqT_U4_pIZiZaaWKejxn_dLkbukSgIN4Nv5g=s128-w32-d-h32-cc-rp","Nasser Mohammed","6 months ago","Grapics are amazing boss are super good and intense 7 diffrent galaxys and 80 levels they give you a lot of new abilities alot of references such as ape escape god of war horizen uncharted and also they have bots that reference other games like joker from persona lara croft from tomb raider jax from jax and dexter rachet from rachet and clanck 
and crash from crash bandocot over all 10/10","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVlvi5ye_yNc9HH9FwID2hWEsR3O4bbbsLGDteiTNWXQhtItzUO=s128-w32-d-h32-cc-rp","Mason Thomas","3 months ago","I platinummed this game and then my wife left me and all 18 of our kids, our two dogs, and called my dad and made him leave to get the milk. Then I got fired from my sigma job and lost all my money, and am now a beta. I can not believe this. I feel so angry, and then this won game of the year. This made me so goshdarn angry I went 80 in a school zone and got arrested. I used this review as my one call cuz my family hates me now cuz I played this game.","You and 15 other people found this helpful.","15 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjVpykoGWU1vphjJKcRU17nKKOMBRyF1k_BcIe2CrIgqnCx7ptht=s128-w32-d-h32-cc-rp","Jeff LeBoeuf","6 months ago","It’s been a long time since I’ve enjoyed a game so much that I’m actively laughing and smiling constantly. Everything about this game is fun and charming. Everyone should play this.","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjVHTQAgV0bdKJV4PpfASBri6JIoo3uBDa35ITEECEUdIUQQNy6H=s128-w32-d-h32-cc-rp","Stacy Larkin","6 months ago","Game of the Year. The attention to sound, controller interaction, details of the hundreds of bots you'll face. All fantastic. Team Asabi deserve every gaming award due to come their way for this game.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJY4D4nAc0aq71S5CL6zed6ldgnXiyXIfsmRpAbV3L79P9urQ=s128-w32-d-h32-cc-rp","H McCarthy","2 months ago","Wow!! Absolutely fantastic game, thoroughly enjoyed the game play, fantastic creators,  one of the best games we’ve ever played, my 10yr old boy loved it. Worth every penny, sad it had to end!!!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocLyoMQixgSiCN10XNCpDW1cKufu59nG8PD8c5FVOe9ctgx2FQ=s128-w32-d-h32-cc-rp","Bill Delancey","5 months ago","Just wow. Amazing achievement in platform gaming. Puts Mario in its place honestly as old news. Astro Bot leaves me begging for a sequel and many more to come. How can they top this original though? Geeze….","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocI3VZosKbVRqjr4r6UUJwbjOYC-k4LCl_BhhGeNRdvOTlhqBA=s128-w32-d-h32-cc-rp","Eric Romero","6 months ago","Look, I was EXTREMELY disappointed that they did not make this for the PSVR 2 (and still am) but that being said, the game is amazing. Very well done Team Asobi. Now PLEASE do one for the PSVR 2 it would be phenomenal.","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjVozvVQsI3N0ttb-uuxhhBPwl1281SHbDVPl579h4hZZ5biT1Uf=s128-w32-d-h32-cc-rp","Dane Glick","2 months ago","My Family loved the Astro Bot Playroom demo that came on the PS5. I bought the game for more levels! The nostalgia and how interactive the game is what really sold it for me!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjV-Ughs0JfU424uG9QyY-S4rkkz2UnVLP_2KVie_QnudlqcBkE=s128-w32-d-h32-cc-rp","josh","3 months ago","As someone who played, completed and platnumed this game this is the best platformers I’ve ever played in a long time gameplay is solid an amazing soundtrack plenty of Playstation Easter eggs and nods I would genuinely recommend this game to anyone who’s just looking fun casual game 10/10.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVKybksQ-RH95sn-UwCBm5Xdys1A-wb_dlqJrP6gdkz03iwmA8=s128-w32-d-h32-cc-rp","Assaix Fedajini","3 months ago","A perfect game with so much love for detail, so that all other games that there exist - no matter their style - stands instantly in this one's shadow. An adventure every gamer can only enjoy!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocKM26pr3JWZAGKxDVAbjFbOw6sOX5Hur-OA6ytE06cUHYMsag=s128-w32-d-h32-cc-rp","G P","6 months ago","Saving system a definite problem I’ve lost hours of progress twice and had to replay multiple levels, they really need to add some kind of manual save. Still a good game as long as you’re willing to play back through levels you’ve already completed.","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjUX3AYvYJfuh5WyuQZvZjGdNfOuE-Wlbim0--3x6yDF5r6Sp7XN=s128-w32-d-h32-cc-rp","Tristletoes","6 months ago","Awesome game. Will make you feel like a kid again. My roomates love playing too and its awesome because you can have multiple save files","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJVUanLscz4mguiwduvy7h7Dyr7Zxt92Esb0tM7AdSSMhiQ8w=s128-w32-d-h32-cc-rp","Heiwhd Showdb","3 months ago","Very great game to play. A joyful experience from start to end. People should give this game a go and not hate on it or review bomb it without trying it out first.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUUieWv8hUiC73fqOBMpz-p65DMf3gUVSVMAxOn3ADJ14AfL6fg=s128-w32-d-h32-cc-rp","Kyle Casey","6 months ago","An obvious GOTY contender. I haven’t been more excited about a game’s release since 2019 and my expectations have been exceeded. This is a very fun platformer and excited to keep playing every time.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJn3iUHgeJ798nDfwBNCl3T-pEq84qj9hlYyXCQWDjl4gPwaA=s128-w32-d-h32-cc-rp","James Lawrence","a month ago","Absolutely deserving of Game of the Year. Brings back nostalgia and is a great, relaxing game to play. The music in it is incredible as well","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocKoZiXszQ4ORovjg4b77v7s7PdveFoJMVvMHHZcdw9RVz5HRQ=s128-w32-d-h32-cc-rp","Andrew Dion","6 months ago","Hard to write an honest review for this game.  if you want a nostalgia trip this is the game for you. The challenge levels feel so far away from what the rest the game is, it has to be mentioned.  Avoid them unless you want to complete the game, they mire alot of the fun","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocLFh9JgkXsd0s_aAT4Y6-5fns5DdbEOFYBbYAaSlNsU3MSBhF0=s128-w32-d-h32-cc-rp","james","6 months ago","i love it!! it's one of the best games i've ever played, but it *is* aimed more towards kids in the 6-9 age range. i don't mind, though. still one of the best games i've played in a while (besides god of war.)","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocI94ey0X8BDUKeHMqK9duG1J8cffCWd9J4JCO6DCGZEiGqsaQ=s128-w32-d-h32-cc-rp","pkmn trent","6 months ago","Please let  studios make games like this. I’m not one of those people who hate all gritty realistic games, but even I am sick of them. I want more stuff like Astro Bot. More cartoony and fun stuff like this PLEASE","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWDJ2V6YCAofzzdGigpY4Vcn2hrkIrarmSTzycEzhBIKc07OqoY1A=s128-w32-d-h32-cc-rp","Mauricio “DARTH PLISKEN” Padilla","3 months ago","This game brought me back to what mattered most when I first started playing video games. PURE FUN AND JOY!  10/10. A true Masterpiece.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWEGUTyN03rN1DCDp5nRWvss8-gtvgWW8x4zYaO_ru9H_UqwAH5=s128-w32-d-h32-cc-rp","Bradley Reed (Alex)","6 months ago","This game was amazing.  Brought back so many memories and at the same time bringing a unique, challenging and fun experience. A must play","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVB02mIT7Nt36JNV7hIke4pVhyaJeOLOPKF-0r99HX5xMfYDwZavw=s128-w32-d-h32-cc-rp","Gunner McStabby","6 months ago","The best platformer in years! Absolute blast. Playing it made me feel like a kid again. It's a perfect video game in every way.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVMKytBk5AzvUvLSa6v_Nyo2Z0S2xZOF33i6aGS3hbVj5lEtQDW=s128-w32-d-h32-cc-rp","Luke Haddock","3 weeks ago","the best platformer ever! No,s eriously Astro bot is one of the best games, the adaptive triggers with the power ups make it fell so nice and fleshed out, the art style is amazing and overall just an amazing game.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWVFHW9n3RDPAbYzCQKOgYyP4zI7SWolHdlQqW9GncalSwAqFtQ=s128-w32-d-h32-cc-rp","Basil Sallout","5 months ago","Super awesome game! It's fun and challenging in an amazing way! It looks like Mario Galaxy, you go to different galaxies, face challenges and fight bosses. It's a wonderful game!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjULNq9WvTlqpOBfFZXqlBeQY6dQ6Us1EA2z0DxIOwKuaNoDWSWi=s128-w32-d-h32-cc-rp","Anastasia Binou","6 months ago","JUST. BUY. IT.

One of the most creative, innovative games I've played in a very long time! Beautiful, fun, with a hint of nostalgia due to references to ps exclusives. Just great!!!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVVYBkkwVUvQw9RxhavrhWep2oPpQJjBZElZEuWMObTV5nybj9x=s128-w32-d-h32-cc-rp","Ajay Pal Singh","2 months ago","This game is so innovative, kept you want to play more and more and if you are a PlayStation fan and played different OG games then you are going to love this game. Definitely deserves the game of the year.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocLU13gy13hWV5HwoJwNXgtt_CbpJ632oJCKNoO8g47vK4WglQ=s128-w32-d-h32-cc-rp","Devin Cayen","6 months ago","One of the best games of 2024. Amazing experience that should not be missed. Family friendly too of course so any age can enjoy it.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocKIQ2jpmhBHruKt-dD5LJ6IhXyqzAzviN7xymo9udGz31l1Dg=s128-w32-d-h32-cc-rp","Logan Sutton","6 months ago","Astrobot is one of the best games to come out in 2024 and 100% deserves the Must Play label. From the gameplay to even the soundtrack it’s just all perfect and even the controller vibrations add to the experience","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjW00-V6d65Caf26wnLjlodq2SkOWw0Bx6GMxHOMgO4V5ihimcrh=s128-w32-d-h32-cc-rp","dark wolf","6 months ago","Definitely my personal game of the year. This is what we need more of. Simple games. A small developing studio with a small budget making a great game.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVeafEMXG6pqdo2vmOWC0HFG-mORYoIkbRxgnHe63u1ZEmVndFglQ=s128-w32-d-h32-cc-rp","Ninja cat","3 months ago","Amazing game that proves that even with a small team you can still achieve great heights and achievements like game of the year with only 65 people making the game, it's a must buy for all of its Easter eggs and silliness","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjU5cL-GH9cBYm9RPJDMtMeTiM7zqmecDxF9Lnz0U1vAUx6iCIs=s128-w32-d-h32-cc-rp","Scott W","6 months ago","Astro Bot is a fantastic game! Sony has set the bar high with this gem. Highly recommended for Adults and Kids. Bravo, Sony!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWvGJ_0yuR4JEmXUaxrzkKj88aJA-zVKnx9bH3kOcu_zlRAUb9v=s128-w32-d-h32-cc-rp","Joseph Berryman","6 months ago","Astro bot  is one of the greatest games on the ps5 I know it just came out but I can say this game can go toe to toe with Mario  this game is almost perfect  that is why I will give Astro bot  a 9 out of 10","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocKgw4EIvVOb81XsSHTK209L2j6MkLgf7YZMlT8OY3c_MxvRSg=s128-w32-d-h32-cc-rp","Frederick Sidbury","2 months ago","I’m 56 turning 57 in a couple of months and my wife got me a Ps5 for Christmas this year and she also bought me 4 of the top rated video games of this year and I find myself playing Astro bot. One thing I wish at least 2 players could play together","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWmupY2rDSOk5FQep0CuZO3TbMic7SKMPZ22trU0OM0UPu2Z-G7=s128-w32-d-h32-cc-rp","Blake Nox Gama","6 months ago","It is an extremely fun, engaging, intuitive game. With so many charming interactions and fun stages filled with secrets and hidden surprises. Highly recommended.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUzPCEghr7dJXgaDOaO51bCqjFVD49AWdESJVD-v_pz6-fxUE4=s128-w32-d-h32-cc-rp","superchelchel","5 months ago","Was originally 5 stars but after the tedious symbol world's & boss fights and how infuriating they are to die over and over with no check points, and along with inputs not registering what I'm telling it to or failing to do what I'm commanding it's a 3 stars.

Overall the games fun at times but other parts are downright stressful which saps the joy from the game.","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjU-8H6siX-3t0T2Lp4C879QgrT3Je9Jp2PC1czOqc-OWGK2xw=s128-w32-d-h32-cc-rp","Jayden Okubadejo","2 weeks ago","Astro Bot is the best game I've ever played. It's Kid friendly too! And overall it just a really good game.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJGxy8rIQv0cVCJ3NimxRgj6liEcxVrneKJWDCyZSuog_MKSg=s128-w32-d-h32-cc-rp","Cory Marsh","6 months ago","This game is a damn fever dream.   The best thing I have ever and I mean ever  played. In my life.  

Stop .  Just stop.  
GO BUY IT.  !  THANK ME LATER","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocI2dmkdio1JycKlfUqBHQwzACIPZYsdzXO5jeBqv4AJxTQmtw=s128-w32-d-h32-cc-rp","James Dawson","5 months ago","So good. Don't hesitate just get it. So much fun you won't regret it. Took 18 hours to 100% and kinda wish it kept going haha. 10/10","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocKda4gtT4viTZebnN2PsXjYfUhzG6EmU8Cyavs7E2kQrcLA=s128-w32-d-h32-cc-rp","Bruce Ricard","3 months ago","Wasn't nearly as entertaining as the Sacboy little big planet series. Basically a Mario clone with 0 new ideas or actual fun. Playstation loves paying for reviews by the look of it because this game is not where it's at, get it on sale for 10 bucks or you've wasted your cash.","You and 13 other people found this helpful.","13 people found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocJ6I-PqzzQC_BRlSRJdjQitqmg6BtDbBueXjQuhfq8GfpcXBQ=s128-w32-d-h32-cc-rp","Forber","2 months ago","This game is too expensive

I get i never Played the game because i didnt had a f###### ps5 because it was THAT expensive im no student with a low paying wishes just to wait 8 f###### months to get 560 dollars and buy the game? Does that remind of you ps3 being that expensive

Nowadays you can build with gtx 960 an ryzen 5 cpu which is 6 cores for just 300 dollars they made it too overpriced bro","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUbXZwnuUfeheHNOh3kDhCc042P99M9F1ijoGpqjX1qarXphJg=s128-w32-d-h32-cc-rp","Hog Rider","2 months ago","i dont care what backlash i get i am sorry but how is this #1 with AMAZING TITLES LIKE HELLDIVERS 2 AND BLACK MYTH WUKONG HOW IS THIS #1 I WANT EVERYONE TO KNOW THAT THIS IS 100 TIMES INFERIOR TO ANY OTHER TITLE THIS YEAR, no hate to playstation have a good day","You and 7 other people found this helpful.","7 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjWc3_jfBZZPb0XZrdPzg3fErfyRN0nwISuElqjACH9AlL1eWb9U=s128-w32-d-h32-cc-rp","fabiola jimenez","2 months ago","Adorable!!!

This game is so adorable, it’s got so many fun levels and it even contains references from old PlayStation games trust me you will love this game","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIZdThMF-Ks4Y2PIX1K0g8jHsas2mrWAVkTIcZml5EDKCqStA=s128-w32-d-h32-cc-rp","joshua wright","3 months ago","This game is terribly shallow, a corporate cash grab with no meaning or culture or soul to it. It's a mask to cover up the emptiness in corporate american. There's is no hope or joy here but at least we have this pathetic little game. It didn't deserve game of the year.","You and 9 other people found this helpful.","9 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjVTAGwc7MneEkaWFVvaB09kilU9-K5iz4gaYGbJslCRQLfdMp3V=s128-w32-d-h32-cc-rp","Ryan McFarland","6 months ago","Great game. Highly recommend it. Brought back feelings of playing games when I was younger. Hopefully they turn this into a series.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXxw5cZbmTcWmIabJovxC8OogPnXyOrLR9YQO9ojUOl7Tlq4ykkxg=s128-w32-d-h32-cc-rp","Faustino Ricioppo","6 months ago","Haven't played it yet. But I've been watching YouTube videos and looks amazing! Just waiting for my PS5 PRO and Astro Bot controller. Super Mario eat your heart out. Lol","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVYpn5XiedRPQazLnDFFxaKXkRAP62ZyS42HVzI0ne-7RHW4nCk=s128-w32-d-h32-cc-rp","SqaureBonsai 198","2 months ago","I have never played this game but my god it looks bad it looks like this game should be free i am enraged that this crappy game won game of the year. This game as put in a deep rage and i have took it out on my wife and kids and a bottle of everclear 100 proof. This game makes me want to castrate myself.","You and 2 other people found this helpful.","2 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjUuucc62MJUK9EQCG2SpllUVqOBYuAUYz4dSj8qOe4wcprguGM=s128-w32-d-h32-cc-rp","Zacky Master","6 months ago","After playing astro bot and beating it to a hundred percent. This is the best platforming game since Mario Galaxy.And I really do hope that this wins game of the year","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUBtLQUaFdAyOVLtbMTpKNYY4gNZChwEsdwBFx3X2Uj7jJmEh7K=s128-w32-d-h32-cc-rp","Eli Gonzalez","5 months ago","It's so fun! I'm glad Astro Playground got it's own game! I like how they used the haptics too. :p","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXwHkzysjF13EY-wbGk-gcvgnw4PiTOvsQ4eTD_j-9rLSo4Eb1P=s128-w32-d-h32-cc-rp","Scott Graham (Scarface1982G)","6 months ago","Absolutely Fantastic I grew up playing Mario 42 now got too say it's got big competition.If you loved Astros playroom buy it support the developers if you can you won't regret it.10/10","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUDxEsL2IARheOgllgeYlanpRDuJbf7DqKfUUSipMEx-PYPuNQ=s128-w32-d-h32-cc-rp","Peeton Streakland","6 months ago","Truly amazing! Feels as good as a playing a PS2 or Gamecube as a kid. But with perfect modern features! This will be a timeless classic!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJx4ZhTLIYZ8lVAAexWsQukoRIvU81S02FNWUc1xpRXvNmlYg=s128-w32-d-h32-cc-rp","Carson Randolph","3 months ago","Brings me back to my childhood. Great game to play with my daughter. Love the level designs and creativity in this.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVM2oSwOnjDie1_6O5LekEVnZkTGXxfl7NvZ56medHfNzuzSqiWgA=s128-w32-d-h32-cc-rp","Trisha Miller","6 months ago","Fantastic game!  Music is bright and fun, mechanics are varied and interesting, and graphic quality is top notch.  Not a big in sight, and a nod most every major sony IP in history.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJPjft6c-0qtJvymM0-5_zE-Ldpoigmaw7HGD94MdsJIfaT5Q=s128-w32-d-h32-cc-rp","Tom DuBois","6 months ago","Very clever level design, the level gimmicks don’t really get old. Nice homages to Sony exclusive games, and nostalgic boss battles reminiscent of early platform gaming.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUpzcXyQKvrSPd8Y6nh0knj11aqGXOQxopx58NX6S3U3tvqrJp_=s128-w32-d-h32-cc-rp","LirJed A","6 months ago","AMAZING GAME it’s G.O.T.Y you should all play it I guarantee you would enjoy it

Also make more games like Astro Bot 2 or 3 or 4 or whatever just please make more I rate the game 100/100 👍👍","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUxOrO4Gr_e1OhLaTgx7NH-H2lGIVaaRSnfmmxSJcdn75tbxaAB=s128-w32-d-h32-cc-rp","Sam Gardner","6 months ago","I love this game so much cameos to the bosses are top tier then the end is just nestolgia from ever sony console but It was a great game just abit over hyped but still love","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocI1h7PYth8xtG7KpU3gpmFMwPzT3gdlOTbsM-jFEbOAcK93iw=s128-w32-d-h32-cc-rp","leon redfern","6 months ago","Absolutely fantastic game. Me, my partner and kids absolutely love it and can't stop playing it. Cannot fault the game whatsoever","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWzwIANAPGIE9l98-fB6OoPRha0FzdwOYYd7lg6ZHgTLgI0p3T2=s128-w32-d-h32-cc-rp","William Coltrane","a month ago","I just love this game. I did the demo on the ps5 and then I was hooked. I never do reviews but I just had to come on here and say something about it","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocLa9BQI23laxRBQ2UtJlnm5xwIhT2MZmLShDdUCVs0hTgyjHQ=s128-w32-d-h32-cc-rp","Nicholas Lucas","2 months ago","The game is very good. I was very surprised. High quality, style, charm, good puzzles, good platforming, cool abilities. Nothing really here to hate","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocKbL11tA8k-OrusYJOLSi-cxSebz-B0rQ4qRXrXQA5rLDLt9w=s128-w32-d-h32-cc-rp","Chris Lee","6 months ago","It’s such a fun game, I love everything about it and I’m sure everyone who buys this game will too. I’m so grateful I LOVE ASTRO BOT","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjU15K26wcdqHed2WzehHot3K-D2xnQj-giSFSD_mTGx5tD4zFW5=s128-w32-d-h32-cc-rp","Gaurav Kumar Bahadur","5 months ago","So much nostalgia and love the smooth framerate and graphics but even more importantly it’s just an adorable surprise and every level has something to discover and makes great use of the dualsense.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXmj1D_xxwUG6qf5WAbm-p_XDA5ZPnZ3JwwqAKhYwFyLoqGVHM=s128-w32-d-h32-cc-rp","nooby1605 mendez","a month ago","wow, this is the cool video game ever!!! it's even my favorite game to play,  and no way I completed this game after 5 days but well, It could continue but its still my favorite","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocKEzrOHTJrgMDVi9nfDymRUFIaMUiob0_FVfeX54hiybMH3GQ=s128-w32-d-h32-cc-rp","Jose Sanchez","6 months ago","I've played Astro's Playroom and now I'm playing Astro Bot. The game has been amazing and the gameplay is at the next level. I'm already halfway through the game. So far, game of the year!","You found this helpful.","Was this review helpful to you?"
